Account: ID,Rate Plan Charge: ID,Invoice Item: Charge Amount,Invoice Item: Processing Type,Invoice Item: Service Start Date,Invoice Item: Service End Date,Invoice Item: Charge Date,Invoice Item: ID,Subscription: SubscriptionId,Invoice Item: AppliedToInvoiceItemId,Invoice Item: Quantity,Invoice Item: UOM,Invoice Item: ChargeType,Subscription: Subscription Number,Rate Plan Charge: Charge Number
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/09/2018,26/10/2018,15/11/2018 23:20:00,235621123130440d8c0e1cfb80c493b3,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/10/2018,26/11/2018,15/11/2018 23:20:00,8674bc9ef31f4dfb9b50a74f690eda6b,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/11/2018,26/12/2018,15/11/2018 23:20:00,776289e85c824982a10d97fc190a56f3,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/12/2018,26/01/2019,15/11/2018 23:20:00,487870ac377d46b2b2f16f60cb8f3fcb,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/01/2019,26/02/2019,15/11/2018 23:20:00,01b4e5b16670469289f8fb03553a7a09,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/02/2019,26/03/2019,15/11/2018 23:20:00,1bc886d46aed40229548bd49defd135a,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/03/2019,26/04/2019,15/11/2018 23:20:00,2a745601322a4851b84cbc39e854eb9e,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/04/2019,26/05/2019,15/11/2018 23:20:00,5ebd640f62a24c229b3c2e189e3c5785,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,43.55,Charge,04/10/2018,30/10/2018,15/11/2018 23:20:00,efae4d52ad2e4d318100254f4fa2d31d,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/10/2018,29/11/2018,15/11/2018 23:20:00,3fed55b6a8904acc8224b4fa58637ab8,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,30/11/2018,30/12/2018,15/11/2018 23:20:00,5ba4d2c212574ed8ad21ea16614886ab,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/12/2018,30/01/2019,15/11/2018 23:20:00,081a6e2603524ba1a65bd6c3278fe129,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/01/2019,27/02/2019,15/11/2018 23:20:00,6d927635993a4617afb4cb97bf4c59db,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,28/02/2019,30/03/2019,15/11/2018 23:20:00,8c43e5b25e7f4c088271ed0d23c10fcc,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/03/2019,29/04/2019,15/11/2018 23:20:00,c184dca076274951861e2c402053a321,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,30/04/2019,30/05/2019,15/11/2018 23:20:00,04dd2d0f1bcf4163bd26dea8479f4990,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-13.07,Discount,04/10/2018,30/10/2018,15/11/2018 23:20:00,f0b41a35d727463c84d7ee1dbdebe0f1,2c92c0f965f2121e0165f6cbb1e33fcb,efae4d52ad2e4d318100254f4fa2d31d,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/10/2018,29/11/2018,15/11/2018 23:20:00,5a6e273f5f5448bfb18d40fe0fda8d3d,2c92c0f965f2121e0165f6cbb1e33fcb,3fed55b6a8904acc8224b4fa58637ab8,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,30/11/2018,30/12/2018,15/11/2018 23:20:00,84a2459208c44d2d804015e2097bc154,2c92c0f965f2121e0165f6cbb1e33fcb,5ba4d2c212574ed8ad21ea16614886ab,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/12/2018,30/01/2019,15/11/2018 23:20:00,c37c9a96c5414faa9fc2b2f95b9bd103,2c92c0f965f2121e0165f6cbb1e33fcb,081a6e2603524ba1a65bd6c3278fe129,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/01/2019,27/02/2019,15/11/2018 23:20:00,b7c7311715444082a44cce292c2379ef,2c92c0f965f2121e0165f6cbb1e33fcb,6d927635993a4617afb4cb97bf4c59db,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,28/02/2019,30/03/2019,15/11/2018 23:20:00,c9c312c5d33c49c7a0534765144a01c0,2c92c0f965f2121e0165f6cbb1e33fcb,8c43e5b25e7f4c088271ed0d23c10fcc,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/03/2019,29/04/2019,15/11/2018 23:20:00,e79e467d807946ffbb685b6246721bf6,2c92c0f965f2121e0165f6cbb1e33fcb,c184dca076274951861e2c402053a321,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,30/04/2019,30/05/2019,15/11/2018 23:20:00,febc9996060440c997bbc2afc855f53b,2c92c0f965f2121e0165f6cbb1e33fcb,04dd2d0f1bcf4163bd26dea8479f4990,1,,Recurring,A-S00017408,C-00055871
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866a9a8fa0166bd2bca7d1cc6,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,500fc3b3278640f2a1ee8214a18c2b96,2c92c0f866a9a8fa0166bd2bca4b1cbe,,1,,Recurring,A-S00017541,C-00056127
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866a9a8fa0166bd2bca7d1cc6,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,ff96cd8245ee4c1fa663518ab42c191f,2c92c0f866a9a8fa0166bd2bca4b1cbe,,1,,Recurring,A-S00017541,C-00056127
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866a9a8fa0166bd2f807126d7,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,3db5a913f2f14c35ae8f72fa16dcef3c,2c92c0f866a9a8fa0166bd2f803426cf,,1,,Recurring,A-S00017542,C-00056129
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866a9a8fa0166bd2f807126d7,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,045226d4ca514f7fa122964557819feb,2c92c0f866a9a8fa0166bd2f803426cf,,1,,Recurring,A-S00017542,C-00056129
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866c89fe10166f586e25064b3,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,450f6143a184431eb82e75b38a9f1d21,2c92c0f866c89fe10166f586e21e64ab,,1,,Recurring,A-S00017555,C-00056166
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866c89fe10166f586e25064b3,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,650221935cd1483fa9c3c8324909b8f2,2c92c0f866c89fe10166f586e21e64ab,,1,,Recurring,A-S00017555,C-00056166
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866f738aa0167047175eb4f92,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,7dd77c5c13414dc9a41ac060675e3024,2c92c0f866f738aa0167047175c34f8a,,1,,Recurring,A-S00017559,C-00056176
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f866f738aa0167047175eb4f92,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,e5ea0b1bcdd2440b91fb961785fc524b,2c92c0f866f738aa0167047175c34f8a,,1,,Recurring,A-S00017559,C-00056176
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f867067b44016706e31d426e88,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,0dc52728ec3047ba87ddff2f5c6cd40c,2c92c0f867067b44016706e31cdc6e7a,,1,,Recurring,A-S00017561,C-00056180
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f867067b44016706e31d426e88,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,3cb315bbc6e6484dae28fcf5248d777b,2c92c0f867067b44016706e31cdc6e7a,,1,,Recurring,A-S00017561,C-00056180
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f867067b4501670a681f3b1e46,800,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,de327ab233894b70bcf429a4fba0c11f,2c92c0f867067b4501670a681edc1e38,,1,,Recurring,A-S00017564,C-00056186
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f867067b4501670a681f3b1e46,800,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,ba7d6f084fce44ea8203779db9f42d3c,2c92c0f867067b4501670a681edc1e38,,1,,Recurring,A-S00017564,C-00056186
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc58301670c2cff7a35b5,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,6a6d017dd74a42e6838a0f50467b3fed,2c92c0f8670bc58301670c2cff3e35a3,,1,,Recurring,A-S00017556,C-00056170
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc58301670c2cff7a35b5,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,104e98f8339c425f92d44a26944dba30,2c92c0f8670bc58301670c2cff3e35a3,,1,,Recurring,A-S00017556,C-00056170
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc58301670c51d76701a2,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,4087ccf30ddf48a3934648137fbc23a4,2c92c0f8670bc58301670c51d739019a,,1,,Recurring,A-S00017569,C-00056196
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc58301670c51d76701a2,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,030c3c6de6a54fe9aee86f9d90b37d75,2c92c0f8670bc58301670c51d739019a,,1,,Recurring,A-S00017569,C-00056196
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc58301670ce629043284,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,b0270dbb658949a98378a2c69a783d23,2c92c0f8670bc58301670ce628ba327c,,1,,Recurring,A-S00017574,C-00056200
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc58301670ce629043284,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,dfed00986b5a4c598212724bfa356926,2c92c0f8670bc58301670ce628ba327c,,1,,Recurring,A-S00017574,C-00056200
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc5850167146b54ce5afe,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,ef01ad9014424bb98433ab668fe96980,2c92c0f8670bc5850167146b544d5af6,,1,,Recurring,A-S00017583,C-00056220
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f8670bc5850167146b54ce5afe,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,840e602e46794e68939022657362db02,2c92c0f8670bc5850167146b544d5af6,,1,,Recurring,A-S00017583,C-00056220
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f86716796f01671970bffd03d4,500,Charge,01/01/2019,31/01/2019,15/11/2018 23:20:01,511c5062b66541649420e158f458a5f2,2c92c0f86716796f01671970bfcd03cc,,1,,Recurring,A-S00017592,C-00056242
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f86716796f01671970bffd03d4,500,Charge,01/02/2019,28/02/2019,15/11/2018 23:20:01,deb9bedeebda43639ed7e4a21524761d,2c92c0f86716796f01671970bfcd03cc,,1,,Recurring,A-S00017592,C-00056242
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f86716796f01671970bffd03d4,500,Charge,01/03/2019,31/03/2019,15/11/2018 23:20:01,86b971b38ac74f7784ac8d10ea3a201a,2c92c0f86716796f01671970bfcd03cc,,1,,Recurring,A-S00017592,C-00056242
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f86716796f01671970bffd03d4,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,0d1059f80d3842b6af10ecfe6afd770f,2c92c0f86716796f01671970bfcd03cc,,1,,Recurring,A-S00017592,C-00056242
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f86716796f01671970bffd03d4,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,3124faa1f52143b3abb32b1376e43f1c,2c92c0f86716796f01671970bfcd03cc,,1,,Recurring,A-S00017592,C-00056242
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f867167970016716df060269b5,1500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,168a73047da145ccbb339a6e52a988e1,2c92c0f867167970016716df065e69ba,,1,,Recurring,A-S00017584,C-00056222
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f867167970016716df060269b5,1500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,6db7e6eaa342441ca9edbab93c63195c,2c92c0f867167970016716df065e69ba,,1,,Recurring,A-S00017584,C-00056222
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966a9b7430166bd2540204969,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,4395c2ca18f5466fb6ae21095b05ba18,2c92c0f966a9b7430166bd253fe24961,,1,,Recurring,A-S00017540,C-00056125
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966a9b7430166bd2540204969,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,a8362025ec894db3804b1b54e2fdd727,2c92c0f966a9b7430166bd253fe24961,,1,,Recurring,A-S00017540,C-00056125
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966c8abd50166f366da560d75,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,0768df48ff5a4358b8ad1f3a0f3d6bc8,2c92c0f966c8abd50166f366da0b0d68,,1,,Recurring,A-S00017553,C-00056163
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966c8abd50166f366da560d75,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,d8c4b803e3f44c699238ed76419e3e0e,2c92c0f966c8abd50166f366da0b0d68,,1,,Recurring,A-S00017553,C-00056163
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966c8abe20166edff5b1e0d09,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,9bebe7de07fa4450910740d1294d1118,2c92c0f966c8abe20166edff5a9d0cf7,,1,,Recurring,A-S00017551,C-00056155
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966c8abe20166edff5b1e0d09,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,138bc6d66c6a4929a7b58412ed086035,2c92c0f966c8abe20166edff5a9d0cf7,,1,,Recurring,A-S00017551,C-00056155
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966f7473801670445bcd920a2,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,428e6d5b4c064723b64df686827ed1b6,2c92c0f966f7473801670445bcae209a,,1,,Recurring,A-S00017558,C-00056174
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966f7473801670445bcd920a2,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,ec89e7c4f1334b5f909b2e3593dffcd1,2c92c0f966f7473801670445bcae209a,,1,,Recurring,A-S00017558,C-00056174
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966f747430166feeea11068e9,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,cabe1ffbec794acea86779e248114e7c,2c92c0f966f747430166feeea0d368e1,,1,,Recurring,A-S00017557,C-00056172
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f966f747430166feeea11068e9,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,bb5e6e2a431249fba234ccb8c08e80df,2c92c0f966f747430166feeea0d368e1,,1,,Recurring,A-S00017557,C-00056172
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670689380167079b22271190,1000,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,32b0ac5a3cd74488b9a695e8f6fc8020,2c92c0f9670689380167079b227e1194,,1,,Recurring,A-S00017562,C-00056182
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670689380167079b22271190,1000,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,613cecc122ba4a1facf55da9dadb0988,2c92c0f9670689380167079b227e1194,,1,,Recurring,A-S00017562,C-00056182
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28b01670c3440b40d87,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,86b9fa68584943c1b4dd31e582d4950f,2c92c0f9670bd28b01670c3440750d7f,,1,,Recurring,A-S00017566,C-00056190
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28b01670c3440b40d87,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,4d7064550a9e46128ede4bd4a06ee380,2c92c0f9670bd28b01670c3440750d7f,,1,,Recurring,A-S00017566,C-00056190
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28b01670c84c88a55a3,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,41c7bd09ec4f431aa6f0c19485e8c249,2c92c0f9670bd28b01670c84c8495593,,1,,Recurring,A-S00017570,C-00056198
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28b01670c84c88a55a3,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,9833aef1408c411e9dc9533c506feea2,2c92c0f9670bd28b01670c84c8495593,,1,,Recurring,A-S00017570,C-00056198
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28b01670cf312d305c9,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,b45e464f4ce24906bcef83427fa7c21c,2c92c0f9670bd28b01670cf3129705c1,,1,,Recurring,A-S00017575,C-00056202
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28b01670cf312d305c9,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,cde351db0aae4fffbc9090100f901b21,2c92c0f9670bd28b01670cf3129705c1,,1,,Recurring,A-S00017575,C-00056202
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28d01670c314228121b,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,bae946e9f8434bdd834146018804da76,2c92c0f9670bd28d01670c3141e91212,,1,,Recurring,A-S00017560,C-00056178
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28d01670c314228121b,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,da2550279f2a40e78fd6aee9e9527f31,2c92c0f9670bd28d01670c3141e91212,,1,,Recurring,A-S00017560,C-00056178
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28d016712b9b8344316,12220,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,591f5def39274291ab29e217b2ab6585,2c92c0f9670bd28d016712b9b7f8430e,,1,,Recurring,A-S00017580,C-00056214
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28d016712b9b8344316,12220,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,3eb94dd3d3ba44a5b15bdfc9d68966e4,2c92c0f9670bd28d016712b9b7f8430e,,1,,Recurring,A-S00017580,C-00056214
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28d016712fa27d05c51,0,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,cf45fd3ea8b048b1a9b10468b69865e4,2c92c0f9670bd28d016712fa27985c46,,1,,Recurring,A-S00017582,C-00056218
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd28d016712fa27d05c51,0,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,6832bb2bf3fb4f3982a1a0017df78459,2c92c0f9670bd28d016712fa27985c46,,1,,Recurring,A-S00017582,C-00056218
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd2a001670c48eac73f11,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,1ee5f231cbf348bb90a707d428701472,2c92c0f9670bd2a001670c48ea9e3f09,,1,,Recurring,A-S00017568,C-00056194
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9670bd2a001670c48eac73f11,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,1f595ef4899641c4b9f089cac8598d4a,2c92c0f9670bd2a001670c48ea9e3f09,,1,,Recurring,A-S00017568,C-00056194
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9671686a1016716e0cf9f4d1a,500,Charge,01/04/2019,30/04/2019,15/11/2018 23:20:01,515463da1e02419994c8604dcb7cd201,2c92c0f9671686a1016716e0cf6a4d12,,1,,Recurring,A-S00017586,C-00056229
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9671686a1016716e0cf9f4d1a,500,Charge,01/05/2019,31/05/2019,15/11/2018 23:20:01,99ccfaac25c146858d49e6fb4fa4e107,2c92c0f9671686a1016716e0cf6a4d12,,1,,Recurring,A-S00017586,C-00056229
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9671686a10167196f02fc6742,500,Charge,01/12/2018,31/12/2018,15/11/2018 23:20:01,820bf88de07c409787334fb7f4e24c3d,2c92c0f9671686a10167196f02a9673a,,1,,Recurring,A-S00017591,C-00056240
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9671686a10167196f02fc6742,500,Charge,01/01/2019,31/01/2019,15/11/2018 23:20:01,5fbf7e296b71472aa10aa2ad6958d76b,2c92c0f9671686a10167196f02a9673a,,1,,Recurring,A-S00017591,C-00056240
2c92c0f866a9a8fa0166bcf9c2582c4e,2c92c0f9671686a10167196f02fc6742,500,Charge,01/02/2019,28/02/2019,15/11/2018 23:20:01,0b66d31228f14a8e9bb803c2f9f7f3b0,2c92c0f9671686a10167196f02a9673a,,1,,Recurring,A-S00017591,C-00056240
