Account: ID,Rate Plan Charge: ID,Invoice Item: Charge Amount,Invoice Item: Processing Type,Invoice Item: Service Start Date,Invoice Item: Service End Date,Invoice Item: Charge Date,Invoice Item: ID,Subscription: SubscriptionId,Invoice Item: AppliedToInvoiceItemId,Invoice Item: Quantity,Invoice Item: UOM,Invoice Item: ChargeType,Subscription: Subscription Number,Rate Plan Charge: Charge Number
2c92c0f863f7f04801641c85fc741004,2c92c0f8644618e3016469cfeb9259c5,125,Charge,05/07/2018,05/07/2018,16/11/2018 11:37:00,8cefc8fa76874517b47da1cbd032e688,2c92c0f8644618e3016469cfeb2259ba,,1,,OneTime,A-S00017156,C-00055306
2c92c0f863f7f04801641c85fc741004,2c92c0f8647e229401648487a12f5312,115,Charge,10/07/2018,09/07/2019,16/11/2018 11:37:00,6a818c01999f4fb6bca3a297241471f9,2c92c0f8647e229401648487a0e7530a,,1,,Recurring,A-S00017178,C-00055357
2c92c0f863f7f04801641c85fc741004,2c92c0f866c89fd60166ca9584cf43ed,191.67,Charge,14/11/2018,13/12/2018,16/11/2018 11:37:00,3cba91cf20264724a2ce6bc6fbbbec77,2c92c0f866c89fd60166ca95848343e5,,1,,Recurring,A-S00017546,C-00056139
2c92c0f863f7f04801641c85fc741004,2c92c0f866c89fd60166ca9584cf43ed,191.67,Charge,14/12/2018,13/01/2019,16/11/2018 11:37:00,a5c556e1f79c46b7b10160fcee857f00,2c92c0f866c89fd60166ca95848343e5,,1,,Recurring,A-S00017546,C-00056139
2c92c0f863f7f04801641c85fc741004,2c92c0f866c89fd60166ca9584cf43ed,191.67,Charge,14/01/2019,13/02/2019,16/11/2018 11:37:00,f78ced0005244ceaa6adb22a8bf2ef7e,2c92c0f866c89fd60166ca95848343e5,,1,,Recurring,A-S00017546,C-00056139
2c92c0f863f7f04801641c85fc741004,2c92c0f866c89fd60166ca9584cf43ed,191.67,Charge,14/02/2019,13/03/2019,16/11/2018 11:37:00,775579986b0e41a2afe405f914b0d478,2c92c0f866c89fd60166ca95848343e5,,1,,Recurring,A-S00017546,C-00056139
2c92c0f863f7f04801641c85fc741004,2c92c0f866c89fd60166ca9584cf43ed,191.67,Charge,14/03/2019,13/04/2019,16/11/2018 11:37:00,411372258feb439a979ebb7f30cd7c8a,2c92c0f866c89fd60166ca95848343e5,,1,,Recurring,A-S00017546,C-00056139
2c92c0f863f7f04801641c85fc741004,2c92c0f866c89fd60166ca9584cf43ed,191.67,Charge,14/04/2019,13/05/2019,16/11/2018 11:37:00,ab87b7e967924a90a8153a14a9d7aaff,2c92c0f866c89fd60166ca95848343e5,,1,,Recurring,A-S00017546,C-00056139
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/07/2018,26/08/2018,16/11/2018 11:37:00,8701f69a9e5f40089ca02e7e231cf595,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/08/2018,26/09/2018,16/11/2018 11:37:00,b4c106d1b5ac4b4c81f7aaaf1c039d99,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/09/2018,26/10/2018,16/11/2018 11:37:00,7dbda819d13f4a6b9766ebffef1eef7f,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/10/2018,26/11/2018,16/11/2018 11:37:00,ee2c18ed4bf4468ca9c1bf8e131fd1ac,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/11/2018,26/12/2018,16/11/2018 11:37:00,bb4bf0cb610f4a9f9e257342f37f42a2,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/12/2018,26/01/2019,16/11/2018 11:37:00,3c157e4ec8a14a2a966400620c33f600,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/01/2019,26/02/2019,16/11/2018 11:37:00,b348265dedb944098f66258720d4fef2,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/02/2019,26/03/2019,16/11/2018 11:37:00,86659c05157648149204fa8fb81ba415,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/03/2019,26/04/2019,16/11/2018 11:37:00,7095b372144443a99eb7734c39157589,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/04/2019,26/05/2019,16/11/2018 11:37:00,4145ecb781c946a88039c13cb3f183c8,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,43.55,Charge,04/10/2018,30/10/2018,16/11/2018 11:37:00,b5881143ac054a6f9021b51a69549d86,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/10/2018,29/11/2018,16/11/2018 11:37:00,07f026c20fd7421585e2e6d534822647,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,30/11/2018,30/12/2018,16/11/2018 11:37:00,39d53b39232e46ab8ab7bd70758e0830,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/12/2018,30/01/2019,16/11/2018 11:37:00,3aa95f906f25482ea402e35e9f82b6f4,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/01/2019,27/02/2019,16/11/2018 11:37:00,a60495cdb9d341dda9b6ff07be3830b2,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,28/02/2019,30/03/2019,16/11/2018 11:37:00,31b692d84bcd4ac2b158a27506487c20,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/03/2019,29/04/2019,16/11/2018 11:37:00,8fd2140316814bfc80677d61d0bddca3,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,30/04/2019,30/05/2019,16/11/2018 11:37:00,e1d56763c54e4f98993359ff165bdde4,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-13.07,Discount,04/10/2018,30/10/2018,16/11/2018 11:37:00,6e3458e9dfc548aba6b3605eeea6eaf3,2c92c0f965f2121e0165f6cbb1e33fcb,b5881143ac054a6f9021b51a69549d86,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/10/2018,29/11/2018,16/11/2018 11:37:00,5f6d82019e71459dbfb9ad45a101402b,2c92c0f965f2121e0165f6cbb1e33fcb,07f026c20fd7421585e2e6d534822647,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,30/11/2018,30/12/2018,16/11/2018 11:37:00,cfc7bf7655e84e2fbdb63328a7e5ffd2,2c92c0f965f2121e0165f6cbb1e33fcb,39d53b39232e46ab8ab7bd70758e0830,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/12/2018,30/01/2019,16/11/2018 11:37:00,28a8765a17a140bdae1a796b1d19ac31,2c92c0f965f2121e0165f6cbb1e33fcb,3aa95f906f25482ea402e35e9f82b6f4,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/01/2019,27/02/2019,16/11/2018 11:37:00,aa89ca1b9b2a473ea9792a26d154bc16,2c92c0f965f2121e0165f6cbb1e33fcb,a60495cdb9d341dda9b6ff07be3830b2,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,28/02/2019,30/03/2019,16/11/2018 11:37:00,29621961be7c4d41900d36c33caada4b,2c92c0f965f2121e0165f6cbb1e33fcb,31b692d84bcd4ac2b158a27506487c20,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/03/2019,29/04/2019,16/11/2018 11:37:00,f7cd687442834ef3bb55d8a246ede31c,2c92c0f965f2121e0165f6cbb1e33fcb,8fd2140316814bfc80677d61d0bddca3,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,30/04/2019,30/05/2019,16/11/2018 11:37:00,b3c4bbbd07ea4434ac8140b05a98c59a,2c92c0f965f2121e0165f6cbb1e33fcb,e1d56763c54e4f98993359ff165bdde4,1,,Recurring,A-S00017408,C-00055871
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,31/03/2018,29/04/2018,16/11/2018 11:37:03,71c6cb62dc7b406eaf08dd460d5c9486,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,30/04/2018,30/05/2018,16/11/2018 11:37:03,7ea59773eac845bd92baf0fc8efb18a9,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,31/05/2018,29/06/2018,16/11/2018 11:37:03,920436a09b2f400bbad03a9c403a903a,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,30/06/2018,30/07/2018,16/11/2018 11:37:03,8e8d8d01211c43bc90162dcf94e51178,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,31/07/2018,30/08/2018,16/11/2018 11:37:03,d5db9694fc7f4594b0c5bb301d03c77a,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,31/08/2018,29/09/2018,16/11/2018 11:37:03,d8cddefcdede4a69aa38015c516e904e,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,30/09/2018,30/10/2018,16/11/2018 11:37:03,85c776110f4247e3a08618db4984328d,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,31/10/2018,29/11/2018,16/11/2018 11:37:03,98d096dafb1f4c10ab3f004343eb006d,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c085671672c5016716d347581e3a,0,Charge,30/11/2018,30/11/2018,16/11/2018 11:37:03,f7487ad0fed24ac58f332e2c69c1f3a2,2c92c085671672c5016716d347391e32,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/02/2018,28/02/2018,16/11/2018 11:37:03,d6fe9cc92e34454ab286b16d8ea8202e,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/03/2018,31/03/2018,16/11/2018 11:37:03,c9803392810741b4958620574dced77e,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/04/2018,30/04/2018,16/11/2018 11:37:03,426c2aaba7ce45aa9a7c5ac8d3a30ccb,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/05/2018,31/05/2018,16/11/2018 11:37:03,31c8b59ad39445f5a04192c4506bd20b,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/06/2018,30/06/2018,16/11/2018 11:37:03,0c82065fe7d443feb9c5b575505b0cc8,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/07/2018,31/07/2018,16/11/2018 11:37:03,e10ca341617140e58cf03e2bcabbf38a,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/08/2018,31/08/2018,16/11/2018 11:37:03,56edef8a00ee44f88034982de878a13f,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/09/2018,30/09/2018,16/11/2018 11:37:03,abc3b45e523740fe81bb95d141c8c9a6,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/10/2018,31/10/2018,16/11/2018 11:37:03,7f0fd573b1c94352af07f2b858109c0c,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/11/2018,30/11/2018,16/11/2018 11:37:03,3f01f0500eab4a82bbffeffb15e0be81,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/12/2018,31/12/2018,16/11/2018 11:37:03,f64f64248dc4430686d4006b2e7c7200,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/01/2019,31/01/2019,16/11/2018 11:37:03,ebbab75e14a1456fb3f46466e769029a,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/02/2019,28/02/2019,16/11/2018 11:37:03,dc7399df98014b899bc3ae79830163f8,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/03/2019,31/03/2019,16/11/2018 11:37:03,8d7c6009e9cd4daf99f816a9bb3b3b8f,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/04/2019,30/04/2019,16/11/2018 11:37:03,69dc53209a554380964eeba2b891d50c,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,1e894aeb1ac0453ea7285d4ff7e9b9a8,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/11/2018,30/11/2018,16/11/2018 11:37:03,cd113c9911b44a8e91476f5f46a0cc0a,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/12/2018,31/12/2018,16/11/2018 11:37:03,968062e8ad3e4116875dc37b0c0a4b6d,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/01/2019,31/01/2019,16/11/2018 11:37:03,351dbd7ade304a32b6b7d2af6f0d98ed,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/02/2019,28/02/2019,16/11/2018 11:37:03,eb60a24fba0a4ace995e9bf6e362d2d8,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/03/2019,31/03/2019,16/11/2018 11:37:03,1271b01e3e1142e0b6304b1fcce2627f,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/04/2019,30/04/2019,16/11/2018 11:37:03,4bcda3326f964ef2916e35c7cb5f169d,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,c81a52e7578a474baf32f4ac063616e6,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,04/04/2018,29/04/2018,16/11/2018 11:37:03,e8a8791465dd4f94a00f4e1c1d55b8a7,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,30/04/2018,30/05/2018,16/11/2018 11:37:03,0e87c0d3db5c4a8d9b8d18467936983b,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/05/2018,29/06/2018,16/11/2018 11:37:03,ac4a4fba7a534ba48ffe34dc85d761a0,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,30/06/2018,30/07/2018,16/11/2018 11:37:03,7649b760843545f0adee4587070ee232,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/07/2018,30/08/2018,16/11/2018 11:37:03,5e25340d511748ce961bdba6b9f8f56b,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/08/2018,29/09/2018,16/11/2018 11:37:03,d9a6b9ed72ec44679a991c84d22fe7b4,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,30/09/2018,30/10/2018,16/11/2018 11:37:03,7bdbeb1839154eefb516660c122db870,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/10/2018,29/11/2018,16/11/2018 11:37:03,92f26d63df7645118af9c0d4bd2dc731,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,30/11/2018,30/12/2018,16/11/2018 11:37:03,9f961bc8ce2c4bd3bc9409c85f895997,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/12/2018,30/01/2019,16/11/2018 11:37:03,c6a2d193f9884253a36c4d9dc21dbcaf,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/01/2019,27/02/2019,16/11/2018 11:37:03,1d4e88ffc7f54abba7c9693106785325,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,28/02/2019,30/03/2019,16/11/2018 11:37:03,e4e31e9cf50043a59b057f42f608a3cc,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/03/2019,29/04/2019,16/11/2018 11:37:03,5b15a18603d7496286e7cc7c1f28ca53,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c0f862fa7db60162fac64f70771f,0,Charge,31/03/2019,29/04/2019,16/11/2018 11:37:03,f55a0ea4f784409d814cf70872d8a6f1,2c92c0f862fa7db60162fac64f3f7719,,0,MAP,Usage,A-S00016893,C-00054862
2c92c0f9626c87e001626e7566ef619c,2c92c0f865d272ef0165ec7cdb420f50,2250,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,dec2959ee1544777809c3334aab726a8,2c92c0f865d272ef0165ec7cdb170f4a,,1,,Recurring,A-S00017390,C-00055850
2c92c0f9626c87e001626e7566ef619c,2c92c0f865d273010165e9966c3c2233,2250,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,e777b9669f8448cfbebb3be788ef6059,2c92c0f865d273010165e9966c0e222d,,1,,Recurring,A-S00017388,C-00055848
2c92c0f9626c87e001626e7566ef619c,2c92c0f865d273010165ec92b41712c7,2250,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,ca1051ccc48b4a3b975b1e5a6e42f17f,2c92c0f865d273010165ec92b3eb12c1,,1,,Recurring,A-S00017393,C-00055853
2c92c0f9626c87e001626e7566ef619c,2c92c0f865dc12e60165f126d04e639f,2500,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,5ac1f9b37cf04ae993d71739a83a2c8d,2c92c0f865dc12e60165f126d09b63a3,,1,,Recurring,A-S00017399,C-00055858
2c92c0f9626c87e001626e7566ef619c,2c92c0f865dc12e60165f19aa490759a,500,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,e39f4835d5c1434e946b377ad7dbb7d6,2c92c0f865dc12e60165f19aa4627594,,1,,Recurring,A-S00017401,C-00055861
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/10/2018,31/10/2018,16/11/2018 11:37:03,3b589bb8e0c149cc8a1cdeb84d29340a,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/11/2018,30/11/2018,16/11/2018 11:37:03,7260ae112cfa4b07910b58f7b03add32,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/12/2018,31/12/2018,16/11/2018 11:37:03,ec443e9c645c491491eec1976c2eae59,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/01/2019,31/01/2019,16/11/2018 11:37:03,9d3712051b734477acf35d92aef5be19,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/02/2019,28/02/2019,16/11/2018 11:37:03,38a5a24d434a4654bf5f5935fdbcc6aa,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/03/2019,31/03/2019,16/11/2018 11:37:03,caef94c904184132b130157df2c2361a,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/04/2019,30/04/2019,16/11/2018 11:37:03,2440e34e25694523803bb689e824e2fc,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,118706b8048044dbbc282062bcd2205c,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f204440165f2e04d0854a6,100,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:03,e18775c1a69d45a288663953c7ba925d,2c92c0f865f204440165f2e04cef54a1,,1,,Recurring,A-S00017406,C-00055867
2c92c0f9626c87e001626e7566ef619c,2c92c0f8660fb5d8016615c1e75203d7,2500,Charge,01/10/2018,31/10/2018,16/11/2018 11:37:03,bca6e05a6f3246dd9f57788fa4fcf6f4,2c92c0f8660fb5d8016615c1e72903d1,,1,,Recurring,A-S00017452,C-00055948
2c92c0f9626c87e001626e7566ef619c,2c92c0f8660fb5d8016615c1e75203d7,2500,Charge,01/11/2018,30/11/2018,16/11/2018 11:37:03,7c9a9e34e9734da585b67c95c9b236b5,2c92c0f8660fb5d8016615c1e72903d1,,1,,Recurring,A-S00017452,C-00055948
