Account: ID,Rate Plan Charge: ID,Invoice Item: Charge Amount,Invoice Item: Processing Type,Invoice Item: Service Start Date,Invoice Item: Service End Date,Invoice Item: Charge Date,Invoice Item: ID,Subscription: SubscriptionId,Invoice Item: AppliedToInvoiceItemId,Invoice Item: Quantity,Invoice Item: UOM,Invoice Item: ChargeType,Subscription: Subscription Number,Rate Plan Charge: Charge Number
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/01/2019,26/02/2019,10/11/2018 21:00:00,3bc241a704564dac9961bc426ac6413b,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/02/2019,26/03/2019,10/11/2018 21:00:00,e38ee1f2b4f04ba9a809ecb69f2da6c6,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/03/2019,26/04/2019,10/11/2018 21:00:00,e8debfdd74e74a07b4a5d3d1d63fca0a,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f964cff4f60164da1449132341,4.17,Charge,27/04/2019,26/05/2019,10/11/2018 21:00:00,39bbbc9802dc4434b5a17ea7c9b1b142,2c92c0f964cff4f60164da1448c5233a,,1,,Recurring,A-S00017225,C-00055458
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,43.55,Charge,04/10/2018,30/10/2018,10/11/2018 21:00:00,1b47da06e7c74becb0edecaeb3dcc705,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/10/2018,29/11/2018,10/11/2018 21:00:00,9b08c31864b24db8845f77098d1fb639,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,30/11/2018,30/12/2018,10/11/2018 21:00:00,898cf3b1ff1644ae9b201e20d7304f4a,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/12/2018,30/01/2019,10/11/2018 21:00:00,a42d5a0fa6fe403e85bedaa47c66e2af,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/01/2019,27/02/2019,10/11/2018 21:00:00,a9412bc61186430fb55c78d6748a9401,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,28/02/2019,30/03/2019,10/11/2018 21:00:00,dd6e4dd3a2cd4546ab1d07f9dea2cb5b,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,31/03/2019,29/04/2019,10/11/2018 21:00:00,a7893074acc546e3ac1ecc829a4411a1,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2153fd3,50,Charge,30/04/2019,30/05/2019,10/11/2018 21:00:00,72c6dcc6451e435286cfb861c99650c1,2c92c0f965f2121e0165f6cbb1e33fcb,,1,,Recurring,A-S00017408,C-00055870
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-13.07,Discount,04/10/2018,30/10/2018,10/11/2018 21:00:00,e18a28effaca4a1da63871fd3e0de8e0,2c92c0f965f2121e0165f6cbb1e33fcb,1b47da06e7c74becb0edecaeb3dcc705,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/10/2018,29/11/2018,10/11/2018 21:00:00,69cc2676c02c4420aa042885b1b2e638,2c92c0f965f2121e0165f6cbb1e33fcb,9b08c31864b24db8845f77098d1fb639,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,30/11/2018,30/12/2018,10/11/2018 21:00:00,dda4839a09064cfda045e43eca93f9ff,2c92c0f965f2121e0165f6cbb1e33fcb,898cf3b1ff1644ae9b201e20d7304f4a,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/12/2018,30/01/2019,10/11/2018 21:00:00,f350328fe63e444fb8e7416904229345,2c92c0f965f2121e0165f6cbb1e33fcb,a42d5a0fa6fe403e85bedaa47c66e2af,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/01/2019,27/02/2019,10/11/2018 21:00:00,daf9991c3f7f43f485e90c2fb308b27c,2c92c0f965f2121e0165f6cbb1e33fcb,a9412bc61186430fb55c78d6748a9401,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,28/02/2019,30/03/2019,10/11/2018 21:00:00,0130c92cc44e41098321e804ffc59002,2c92c0f965f2121e0165f6cbb1e33fcb,dd6e4dd3a2cd4546ab1d07f9dea2cb5b,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,31/03/2019,29/04/2019,10/11/2018 21:00:00,97cb9d5d2864471ead05db8533569298,2c92c0f965f2121e0165f6cbb1e33fcb,a7893074acc546e3ac1ecc829a4411a1,1,,Recurring,A-S00017408,C-00055871
2c92c0f863f7f04801641c85fc741004,2c92c0f965f2121e0165f6cbb2193fd4,-15,Discount,30/04/2019,30/05/2019,10/11/2018 21:00:00,ac90464d01734298bf5ac1e6cfd370a8,2c92c0f965f2121e0165f6cbb1e33fcb,72c6dcc6451e435286cfb861c99650c1,1,,Recurring,A-S00017408,C-00055871
2c92c0f9626c87e001626e7566ef619c,2c92c0856680f65f0166813f52402f2d,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,3fe7c7efc85b4326905c8cfcc075bf83,2c92c0856680f65f0166813f520a2f1f,,1,,Recurring,A-S00017524,C-00056090
2c92c0f9626c87e001626e7566ef619c,2c92c0856680f65f0166813f52402f2d,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,af69d297c86e4d41976409fd14e286a5,2c92c0856680f65f0166813f520a2f1f,,1,,Recurring,A-S00017524,C-00056090
2c92c0f9626c87e001626e7566ef619c,2c92c0856680f65f0166813f52402f2d,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,2d202ee498ac45419a2b70ed2694c05f,2c92c0856680f65f0166813f520a2f1f,,1,,Recurring,A-S00017524,C-00056090
2c92c0f9626c87e001626e7566ef619c,2c92c08665d271ef0165e96df2cb0850,0,Charge,31/03/2019,29/04/2019,10/11/2018 21:00:02,e8e24e29991b4e3aad1a54a60d0db990,2c92c08665d271ef0165e96df2bd084b,,0,MAP,Usage,A-S00016839,C-00054737
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,fba4a78adf444e378d47cf4f2018004b,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,a3c7bf4839d04af09c848ec2933f6aae,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c086668a9300016690b0dae3008f,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,ab273a2be6b0480a99be47eb778670c9,2c92c086668a9300016690b0daa4006b,,1,,Recurring,A-S00017525,C-00056092
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,04ca066ebf09454b8ee57ff1456d6f72,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,b3bc505e00254e5a8cd2b35d706e1877,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c08666a9a7f50166abd7d4702bf8,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,2d32fb156a49458e857cba6b18a8a0d2,2c92c08666a9a7f50166abd7d3912bf0,,1,,Recurring,A-S00017527,C-00056096
2c92c0f9626c87e001626e7566ef619c,2c92c09a65d271a10165e9494e304211,0,Charge,31/03/2019,29/04/2019,10/11/2018 21:00:02,3926975e18ce41e58f93de9818e8830a,2c92c09a65d271a10165e9494e15420c,,0,MAP,Usage,A-S00016866,C-00054795
2c92c0f9626c87e001626e7566ef619c,2c92c0f862fa7db60162fac64f70771f,0,Charge,31/03/2019,29/04/2019,10/11/2018 21:00:02,f329eb22ae684a878b5ea5d475aeae44,2c92c0f862fa7db60162fac64f3f7719,,0,MAP,Usage,A-S00016893,C-00054862
2c92c0f9626c87e001626e7566ef619c,2c92c0f865d272ef0165ec7cdb420f50,2250,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,6fde5d4781404faba1f1f9923f94a90e,2c92c0f865d272ef0165ec7cdb170f4a,,1,,Recurring,A-S00017390,C-00055850
2c92c0f9626c87e001626e7566ef619c,2c92c0f865d273010165e9966c3c2233,2250,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,cd55a9dab6ad43efb43668cfc1d75733,2c92c0f865d273010165e9966c0e222d,,1,,Recurring,A-S00017388,C-00055848
2c92c0f9626c87e001626e7566ef619c,2c92c0f865d273010165ec92b41712c7,2250,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,9f1e7459526f441cb9ab2581e98a81f5,2c92c0f865d273010165ec92b3eb12c1,,1,,Recurring,A-S00017393,C-00055853
2c92c0f9626c87e001626e7566ef619c,2c92c0f865dc12e60165f126d04e639f,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,8bc153eb8aba4aa4986449258062ad53,2c92c0f865dc12e60165f126d09b63a3,,1,,Recurring,A-S00017399,C-00055858
2c92c0f9626c87e001626e7566ef619c,2c92c0f865dc12e60165f19aa490759a,500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,c9368ef5d7f54b318259ae5abe71ab72,2c92c0f865dc12e60165f19aa4627594,,1,,Recurring,A-S00017401,C-00055861
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,85cd72b8ec0e4bb9b866d2c79474ef88,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,5089d4c6c2f54d2a847ab8b8e612238a,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f2044301660b17510902e7,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,6f01e16065584079ac54d852a2e147a7,2c92c0f865f2044301660b1750da02e1,,1,,Recurring,A-S00017438,C-00055920
2c92c0f9626c87e001626e7566ef619c,2c92c0f865f204440165f2e04d0854a6,100,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,fb5e0ad4c73c4dcca0f41375a96bb863,2c92c0f865f204440165f2e04cef54a1,,1,,Recurring,A-S00017406,C-00055867
2c92c0f9626c87e001626e7566ef619c,2c92c0f8660fb5d8016615c1e75203d7,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,fb1948ff4ded4361bba4154677622d10,2c92c0f8660fb5d8016615c1e72903d1,,1,,Recurring,A-S00017452,C-00055948
2c92c0f9626c87e001626e7566ef619c,2c92c0f8660fb5d8016615c1e75203d7,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,5fa84246241548c4a1946e43ea8a0071,2c92c0f8660fb5d8016615c1e72903d1,,1,,Recurring,A-S00017452,C-00055948
2c92c0f9626c87e001626e7566ef619c,2c92c0f8660fb5d8016615c1e75203d7,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,05a78c2b10774e83891af316c542b2f3,2c92c0f8660fb5d8016615c1e72903d1,,1,,Recurring,A-S00017452,C-00055948
2c92c0f9626c87e001626e7566ef619c,2c92c0f8661febcc016643a81b534140,100,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,ec9b846c1e464241aa75be2b23fed24f,2c92c0f8661febcc016643a81aeb412c,,1,,Recurring,A-S00017493,C-00056026
2c92c0f9626c87e001626e7566ef619c,2c92c0f8661febcc016643a81b534140,100,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,715b615eb26443328e27b1e1a96d57ed,2c92c0f8661febcc016643a81aeb412c,,1,,Recurring,A-S00017493,C-00056026
2c92c0f9626c87e001626e7566ef619c,2c92c0f8661febcc016643a81b534140,100,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,9909d2ea14aa4b34b89bdc2e2c365467,2c92c0f8661febcc016643a81aeb412c,,1,,Recurring,A-S00017493,C-00056026
2c92c0f9626c87e001626e7566ef619c,2c92c0f86680fd090166a1011dfb7474,100,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,f3c6f3c73b334cbba19aece60daac6f7,2c92c0f86680fd090166a1011d72746c,,1,,Recurring,A-S00017533,C-00056107
2c92c0f9626c87e001626e7566ef619c,2c92c0f86680fd090166a1011dfb7474,100,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,f19f6a14b20d474f8db2f1699d0fb136,2c92c0f86680fd090166a1011d72746c,,1,,Recurring,A-S00017533,C-00056107
2c92c0f9626c87e001626e7566ef619c,2c92c0f86680fd090166a1011dfb7474,100,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,24aebfc8daeb43d8bc7b955f49f476d6,2c92c0f86680fd090166a1011d72746c,,1,,Recurring,A-S00017533,C-00056107
2c92c0f9626c87e001626e7566ef619c,2c92c0f962ba137e0162be37b8ca1c8b,0,Charge,31/03/2019,29/04/2019,10/11/2018 21:00:02,6de7ca275c9f4f538018dd653ee74ec1,2c92c0f962ba137e0162be37b89a1c85,,0,MAP,Usage,A-S00016884,C-00054852
2c92c0f9626c87e001626e7566ef619c,2c92c0f965d280590165ec32ac484304,500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,89c7423187924c75b52d9e13d3a79ec0,2c92c0f965d280590165ec32ac0142f9,,1,,Recurring,A-S00017389,C-00055849
2c92c0f9626c87e001626e7566ef619c,2c92c0f965dc30640165ed2cec9f38be,2250,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,16c7490e0ac34ad9b925811a28ef7a31,2c92c0f965dc30640165ed2cec7538b8,,1,,Recurring,A-S00017395,C-00055855
2c92c0f9626c87e001626e7566ef619c,2c92c0f965e66fd10165f19b5ec70e61,500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,4e2ddb47efb84bcc9d33482617f125a9,2c92c0f965e66fd10165f19b5e970e5b,,1,,Recurring,A-S00017402,C-00055862
2c92c0f9626c87e001626e7566ef619c,2c92c0f965f2121e0165fc8937cf1783,5500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,b7148f2c5b4e42a594a422e0eea8e581,2c92c0f965f2121e0165fc8937b21774,,1,,Recurring,A-S00017413,C-00055879
2c92c0f9626c87e001626e7566ef619c,2c92c0f965f2121e0165fc8937cf1783,5500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,1154e35b2f124f6888737da51b3145a7,2c92c0f965f2121e0165fc8937b21774,,1,,Recurring,A-S00017413,C-00055879
2c92c0f9626c87e001626e7566ef619c,2c92c0f965f2121e0165fc8937d01784,1571.5,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,f443cc29a4814d068ffaf1de2250cdb8,2c92c0f965f2121e0165fc8937b21774,,1,,Recurring,A-S00017413,C-00055879
2c92c0f9626c87e001626e7566ef619c,2c92c0f965f212210165f28cfc28425f,1571.5,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,d369b9be3bd441a7a7171b121b5a0056,2c92c0f965f212210165f28cfc7e4263,,1,,Recurring,A-S00017404,C-00055864
2c92c0f9626c87e001626e7566ef619c,2c92c0f965f2122d01660b240fed39f9,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,69036550d77b4c9895b52b3923bed5de,2c92c0f965f2122d01660b240faf39f2,,1,,Recurring,A-S00017440,C-00055922
2c92c0f9626c87e001626e7566ef619c,2c92c0f965f2122d01660b240fed39f9,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,a28965cb2a6348169ae6ce0b7187122c,2c92c0f965f2122d01660b240faf39f2,,1,,Recurring,A-S00017440,C-00055922
2c92c0f9626c87e001626e7566ef619c,2c92c0f965f2122d01660b240fed39f9,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,f0a2056eaa744fbdbd7a5e06f941cd68,2c92c0f965f2122d01660b240faf39f2,,1,,Recurring,A-S00017440,C-00055922
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d70166155cd538777f,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,6b13edede6274ef0824f0d24107f0fae,2c92c0f9660fc4d70166155cd51b7779,,1,,Recurring,A-S00017450,C-00055946
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d70166155cd538777f,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,765490ce6cdc4238bf8ccf6ab4784136,2c92c0f9660fc4d70166155cd51b7779,,1,,Recurring,A-S00017450,C-00055946
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d70166155cd538777f,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,b33fd02533634a8ebddb3267367450f4,2c92c0f9660fc4d70166155cd51b7779,,1,,Recurring,A-S00017450,C-00055946
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d701661568f4ef1300,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,cac0e6490fa1414d8bf832f842f62fd1,2c92c0f9660fc4d701661568f4c112fa,,1,,Recurring,A-S00017451,C-00055947
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d701661568f4ef1300,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,81015623d21143c4a6d63b6b697ce2b4,2c92c0f9660fc4d701661568f4c112fa,,1,,Recurring,A-S00017451,C-00055947
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d701661568f4ef1300,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,0fc103f8d4074ebaad912bb24d7b682d,2c92c0f9660fc4d701661568f4c112fa,,1,,Recurring,A-S00017451,C-00055947
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d701661670c17b3feb,5500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,e0fe7a790a8e4fa7a436a3db037eb0a8,2c92c0f9660fc4d701661670c1bf3fef,,1,,Recurring,A-S00017453,C-00055949
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d701661670c17b3feb,5500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,30ae601299824cd1af509914f8d2581f,2c92c0f9660fc4d701661670c1bf3fef,,1,,Recurring,A-S00017453,C-00055949
2c92c0f9626c87e001626e7566ef619c,2c92c0f9660fc4d701661670c17b3feb,5500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,d8562a2c86174ccbad0b59ded1fa3f43,2c92c0f9660fc4d701661670c1bf3fef,,1,,Recurring,A-S00017453,C-00055949
2c92c0f9626c87e001626e7566ef619c,2c92c0f9661ff98c016634f9fa1d1e7a,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,8fbb96049c1e4980b6906667c2641231,2c92c0f9661ff98c016634f9fa711e80,,1,,Recurring,A-S00017472,C-00055984
2c92c0f9626c87e001626e7566ef619c,2c92c0f9661ff98c016634f9fa1d1e7a,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,1dca20c828cf43e4a44205f2d6f1cdef,2c92c0f9661ff98c016634f9fa711e80,,1,,Recurring,A-S00017472,C-00055984
2c92c0f9626c87e001626e7566ef619c,2c92c0f9661ff98c016634f9fa1d1e7a,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,2f7d0657c24146e39a64f7dad5406330,2c92c0f9661ff98c016634f9fa711e80,,1,,Recurring,A-S00017472,C-00055984
2c92c0f9626c87e001626e7566ef619c,2c92c0f966810adc0166a1f0e2ba0833,2500,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,425b3e9a87ad4e438401f9a66a8a2842,2c92c0f966810adc0166a1f0e284082b,,1,,Recurring,A-S00017534,C-00056109
2c92c0f9626c87e001626e7566ef619c,2c92c0f966810adc0166a1f0e2ba0833,2500,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,6a9b4dcd4ccb40a590067f4e35c8b413,2c92c0f966810adc0166a1f0e284082b,,1,,Recurring,A-S00017534,C-00056109
2c92c0f9626c87e001626e7566ef619c,2c92c0f966810adc0166a1f0e2ba0833,2500,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,d3d49379d5244b26bd2827bda19bb938,2c92c0f966810adc0166a1f0e284082b,,1,,Recurring,A-S00017534,C-00056109
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7400166bf611ff22398,2500,Charge,01/11/2018,30/11/2018,10/11/2018 21:00:02,e0f4342df2d0490382a3201827adc983,2c92c0f966a9b7400166bf611fd92393,,1,,Recurring,A-S00017543,C-00056131
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7400166bf611ff22398,2500,Charge,01/12/2018,31/12/2018,10/11/2018 21:00:02,424f97280cb54b8b86536cfb83593c91,2c92c0f966a9b7400166bf611fd92393,,1,,Recurring,A-S00017543,C-00056131
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7400166bf611f87238e,2700,Charge,01/01/2019,31/01/2019,10/11/2018 21:00:02,774683e40e8c4ca8a42968d28e36e764,2c92c0f966a9b7400166bf611fd92393,,1,,Recurring,A-S00017543,C-00056131
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7400166bf611f87238e,2700,Charge,01/02/2019,28/02/2019,10/11/2018 21:00:02,78a1b85133544affbe25a01fa8aee1b2,2c92c0f966a9b7400166bf611fd92393,,1,,Recurring,A-S00017543,C-00056131
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7400166bf611f87238e,2700,Charge,01/03/2019,31/03/2019,10/11/2018 21:00:02,ff01ca0dfa7048a694334d89016db46a,2c92c0f966a9b7400166bf611fd92393,,1,,Recurring,A-S00017543,C-00056131
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7400166bf611f87238e,2700,Charge,01/04/2019,30/04/2019,10/11/2018 21:00:02,adbc03e57bc3462383790929e0fa01e6,2c92c0f966a9b7400166bf611fd92393,,1,,Recurring,A-S00017543,C-00056131
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7400166bf611f87238e,2700,Charge,01/05/2019,31/05/2019,10/11/2018 21:00:02,266c3f8cfa904a6d99ce6f2c11c3a0a6,2c92c0f966a9b7400166bf611fd92393,,1,,Recurring,A-S00017543,C-00056131
2c92c0f9626c87e001626e7566ef619c,2c92c0f966a9b7430166bf6b69354a75,2500,Charge,01/11/2018,30/11/2018,10/11/2018 21:00:02,42844d9a2bef49f6b9de7eb17861bcb2,2c92c0f966a9b7430166bf6b68fa4a6b,,1,,Recurring,A-S00017544,C-00056133
